member_id,gender,username,first_name,last_name,birthday,branch_id
MEM0000376,Female,holtpaul,Long,Liu,1992-08-18,GY999136
MEM0000377,Female,carmen12,Xue Mei,Li,1974-08-23,GY402761
MEM0000378,Male,iburns,Liang,Zhen,2000-04-18,GY195642
MEM0000379,Female,luispatel,Shu Zhen,Wang,1977-08-15,GY823802
MEM0000380,Male,cbrewer,Ming,Luo,1963-04-23,GY397167
MEM0000381,Female,ashley56,Ting Ting,Wang,1974-01-01,GY603070
MEM0000382,Female,zjensen,Ming,Liu,1976-05-06,GY650498
MEM0000383,Female,thomaspineda,Ying,Shi,1974-08-10,GY251066
MEM0000384,Male,russell26,Ting,Ye,1971-02-01,GY363976
MEM0000385,Female,lisajones,Ting Ting,Yang,1989-10-23,GY347205
MEM0000386,Female,scottsaunders,Hong,Wang,2007-01-29,GY494554
MEM0000387,Female,stephanie11,Kai,Zhang,1977-08-16,GY314731
MEM0000388,Female,hwarner,Li Li,Meng,2001-05-25,GY794867
MEM0000389,Male,dhicks,Ning,Huang,1962-05-14,GY971559
MEM0000390,Male,seanrodriguez,Hua,Zhao,1964-04-11,GY871000
MEM0000391,Male,aburke,Gang,Ding,1989-06-12,GY234513
MEM0000392,Male,nicholas76,Kai,Ceng,1972-12-22,GY496637
MEM0000393,Female,larsoncarol,Gui Zhi,Chen,1999-06-24,GY571730
MEM0000394,Female,huertamarcus,Fei,Ma,1981-01-20,GY777965
MEM0000395,Male,matthew25,Wei,Guo,2000-10-31,GY738383
MEM0000396,Female,brittanymartinez,Yu,Wang,2001-06-09,GY254756
MEM0000397,Female,monicahall,Jie,Li,1998-06-22,GY624628
MEM0000398,Male,amandarodriguez,Hai Yan,Zhao,1966-10-20,GY130310
MEM0000399,Male,erinsingleton,Dan,Pan,1968-10-22,GY789543
MEM0000400,Male,carolinegilbert,Yang,Cheng,1972-09-21,GY859376
MEM0000401,Male,wgibson,Bo,Liu,1978-05-29,GY581986
MEM0000402,Female,rodriguezlisa,Peng,Wang,1963-08-27,GY301925
MEM0000403,Male,theodorewilson,Yan,Liu,2005-12-03,GY510083
MEM0000404,Male,navarrojack,Ting,Yan,1988-04-18,GY648349
MEM0000405,Female,melissacohen,Xu,Bao,2004-09-26,GY778117
MEM0000406,Male,nataliesmith,Jian,Yin,1976-10-25,GY665030
MEM0000407,Male,brittneyayala,Xiang,Lv,1998-12-05,GY507004
MEM0000408,Female,bsloan,Gui Zhi,Zhou,2006-01-24,GY627554
MEM0000409,Female,lopezrebecca,Yang,Lu,1986-03-10,GY135604
MEM0000410,Female,clarkdaniel,Huan,Feng,1985-03-07,GY506258
MEM0000411,Female,christine63,Xiu Hua,Zhou,1985-12-11,GY044629
MEM0000412,Male,timothytorres,Gui Zhen,Bai,1975-03-15,GY607076
MEM0000413,Female,jakewilson,Hui,Li,2005-09-22,GY332109
MEM0000414,Male,cooksandy,Hong Mei,Shang,1987-12-08,GY534402
MEM0000415,Female,jill74,Lan Ying,Chen,1970-02-28,GY581986
MEM0000416,Male,nshelton,Dong,Wang,1998-07-20,GY965315
MEM0000417,Male,jacob14,Xiu Fang,Li,1985-07-06,GY475186
MEM0000418,Male,melissa81,Ying,Wang,1977-12-19,GY439927
MEM0000419,Male,justinroman,Nan,Meng,1985-04-07,GY698479
MEM0000420,Male,michaelfrank,Xiu Lan,Li,1967-09-22,GY859458
MEM0000421,Male,wrightmakayla,Juan,Huang,1995-07-28,GY969222
MEM0000422,Male,claytonsamantha,Bing,Yao,1968-05-19,GY552271
MEM0000423,Male,tammie47,Chang,Gao,1968-03-14,GY244457
MEM0000424,Female,zgarner,Shu Lan,Cao,1982-10-06,GY258921
MEM0000425,Male,rita17,Chang,Tang,1986-07-23,GY554614
MEM0000426,Male,gabriel14,Gui Hua,Dai,1971-09-02,GY219584
MEM0000427,Female,cantumegan,Jian Guo,Liu,2004-11-11,GY042346
MEM0000428,Male,williamharrington,Wei,Liu,1990-11-10,GY736462
MEM0000429,Female,eprice,Gui Ying,Zhang,1997-12-26,GY782711
MEM0000430,Female,yjames,Ming,Liu,1991-08-25,GY171439
MEM0000431,Female,adeleon,Gui Fang,Sun,1981-11-25,GY647065
MEM0000432,Female,jasonjohnson,Hao,Meng,1997-11-27,GY552271
MEM0000433,Male,tyleracosta,Kai,Ma,1997-07-10,GY012902
MEM0000434,Male,davidcontreras,Shuai,Yan,1996-10-17,GY464463
MEM0000435,Female,elizabeth56,Yan,Yu,1968-05-06,GY441092
MEM0000436,Female,danielestes,Liang,Zhao,1994-12-25,GY199252
MEM0000437,Male,catherineobrien,Li,Wang,2004-07-01,GY970177
MEM0000438,Male,nicholasharris,Hua,Wu,1973-10-14,GY933010
MEM0000439,Male,cmaldonado,Chen,Wu,1999-05-07,GY319687
MEM0000440,Male,andreweverett,Jian Ping,Zou,1987-09-07,GY481290
MEM0000441,Male,wilsongary,Dan Dan,Chen,1986-10-16,GY030894
MEM0000442,Male,johnsonsarah,Chao,Song,1988-05-17,GY089560
MEM0000443,Female,kelseyrichardson,Cheng,Kuang,1972-02-13,GY969634
MEM0000444,Male,amandastephenson,Hong,Liang,1961-01-30,GY484509
MEM0000445,Male,william46,Lan Ying,Lin,1981-09-04,GY412567
MEM0000446,Female,wharrison,Rui,Dang,1977-05-05,GY492837
MEM0000447,Male,lellis,Ling,Zhang,1999-10-22,GY948649
MEM0000448,Female,david62,Li,Wang,1969-05-08,GY481290
MEM0000449,Male,irichardson,Bing,Lai,1992-02-18,GY057253
MEM0000450,Male,kvaughn,Jia,Li,1980-09-23,GY537293
MEM0000451,Male,nancy11,Gang,Hu,1987-04-14,GY584314
MEM0000452,Male,josephdunn,Ting Ting,Yang,2005-11-01,GY272141
MEM0000453,Female,kiara26,Ning,Wang,1962-08-11,GY736462
MEM0000454,Male,ralph99,Li,Chen,1961-12-04,GY597180
MEM0000455,Female,ethornton,Shu Lan,Gao,2002-11-12,GY677957
MEM0000456,Male,williamsrachel,Xiu Yun,Meng,1994-03-01,GY969634
MEM0000457,Female,townsendchristopher,Gui Hua,Li,1974-08-30,GY347205
MEM0000458,Female,jason73,Na,Meng,2000-10-22,GY634329
MEM0000459,Female,gailespinoza,Juan,Chen,1984-03-05,GY016663
MEM0000460,Female,powen,Xue,Zhang,1971-01-02,GY869373
MEM0000461,Female,laura60,Wen,Dong,1993-05-23,GY708760
MEM0000462,Male,kylesanchez,Mei,Wang,1967-08-05,GY935813
MEM0000463,Male,sharptammy,Hong Mei,Wang,1966-12-02,GY628158
MEM0000464,Female,scoffey,Mei,Feng,1985-01-30,GY135604
MEM0000465,Female,owensgabriella,Zhi Qiang,Pan,1965-01-20,GY537293
MEM0000466,Female,llee,Shu Lan,Wei,1983-11-07,GY404798
MEM0000467,Female,stephanie47,Ling,Liu,1961-11-28,GY975412
MEM0000468,Male,reynoldsrichard,Ying,Wang,1997-01-18,GY862758
MEM0000469,Female,michelle79,Jian Hua,Xia,2005-01-07,GY425110
MEM0000470,Male,mackmichele,Gui Zhi,Li,2001-11-19,GY232549
MEM0000471,Male,hannah16,Liu,Jiang,1968-04-16,GY701267
MEM0000472,Female,rjohnson,Kai,Chen,1998-07-04,GY254756
MEM0000473,Male,rogersangelica,Hua,Zhang,1991-12-04,GY757013
MEM0000474,Female,wesley28,Li,Cheng,1970-11-14,GY444024
MEM0000475,Male,kluna,Xue,Zheng,2001-11-23,GY096774
MEM0000476,Male,ricardoshelton,Kun,Mei,1996-06-05,GY894580
MEM0000477,Female,ethan14,Feng Ying,Zhao,1975-10-09,GY007720
MEM0000478,Male,hwhite,Hong Mei,Zhang,1965-10-10,GY925458
MEM0000479,Male,barbarabernard,Long,Peng,1992-07-27,GY369434
MEM0000480,Female,brucesimon,Bo,Guo,1971-10-05,GY031092
MEM0000481,Male,richardwhite,Gui Zhi,Wen,1981-08-04,GY171439
MEM0000482,Female,icarlson,Hong,Liu,1988-05-11,GY963870
MEM0000483,Female,bryanochoa,Ying,Wang,2001-05-07,GY484509
MEM0000484,Male,deborah95,Gui Xiang,Bao,1998-09-02,GY005024
MEM0000485,Female,steven28,Fei,Zhang,1988-04-11,GY343882
MEM0000486,Male,ashleyhall,Yu Hua,Qin,2006-05-20,GY244457
MEM0000487,Female,sandovalchristopher,Xue,Liu,1999-03-09,GY007720
MEM0000488,Male,smithjohnny,Li Li,Wu,1963-11-17,GY075553
MEM0000489,Male,jacqueline66,Jian Guo,Du,2005-08-03,GY597180
MEM0000490,Female,choijason,Hua,Jin,1975-07-26,GY001836
MEM0000491,Female,donnaharris,Lin,Rong,1982-03-30,GY272998
MEM0000492,Female,emilymeza,Lei,Yang,1998-07-03,GY748768
MEM0000493,Male,pgarcia,Gui Lan,Tan,1999-03-02,GY272933
MEM0000494,Female,garciastacy,Yu,Huang,1969-01-05,GY564374
MEM0000495,Female,thomas95,Jian,Li,2003-04-22,GY459230
MEM0000496,Female,john88,Shuai,Wang,1979-11-28,GY600026
MEM0000497,Female,stephaniemoore,Yu Lan,Zhang,1987-05-26,GY634329
MEM0000498,Male,garrisonjohn,Ling,Qin,1990-02-05,GY465683
MEM0000499,Female,anne20,Yan,Kang,2006-07-05,GY111447
MEM0000500,Male,smithtimothy,Jian Guo,Xu,1985-04-16,GY584314
MEM0000501,Female,tinagarcia,Long,Li,1987-07-12,GY029113
MEM0000502,Female,baxtercharles,Xiu Mei,Liang,1983-03-20,GY899684
MEM0000503,Female,martinchristopher,Xiang,Huang,1978-02-19,GY173787
MEM0000504,Male,melissa00,Peng,Guan,2001-09-25,GY910360
MEM0000505,Male,johnalvarez,Qian,Song,1965-01-05,GY402518
MEM0000506,Female,kevin28,Fan,Chen,1992-08-04,GY494112
MEM0000507,Male,markharper,Li Hua,Yin,1977-10-23,GY649645
MEM0000508,Male,brianharris,Lin,Deng,1985-09-22,GY729889
MEM0000509,Male,preed,Jing,Zhu,1970-01-25,GY349088
MEM0000510,Male,alvaradogregory,Peng,Huang,1991-11-06,GY298189
MEM0000511,Female,christinawilliams,Jin Feng,Liu,2007-02-05,GY530000
MEM0000512,Female,gpeterson,Feng Lan,Sha,1968-02-24,GY096774
MEM0000513,Male,bphillips,Shuai,Mao,1969-10-06,GY626463
MEM0000514,Female,richard61,Xiu Ying,Wang,2006-06-17,GY130338
MEM0000515,Male,jack09,Xu,Ma,1976-01-29,GY126766
MEM0000516,Female,lewisdakota,Ting Ting,Cheng,1997-09-11,GY803055
MEM0000517,Male,woodchase,Shu Hua,Yang,1961-09-05,GY601100
MEM0000518,Male,iburnett,Hui,Zhang,1988-05-23,GY223648
MEM0000519,Female,johnstonalicia,Gui Xiang,Ma,1989-06-12,GY818650
MEM0000520,Male,brookequinn,Li,Wang,1982-11-03,GY499956
MEM0000521,Female,vreyes,Li Hua,Li,1975-11-28,GY933010
MEM0000522,Female,pgreen,Peng,Li,1968-04-22,GY301043
MEM0000523,Male,angelakeller,Ying,Wang,2002-12-12,GY240366
MEM0000524,Male,eugenerice,Shu Lan,Long,1962-08-31,GY299390
MEM0000525,Male,thouston,Jin Feng,Yi,1984-02-04,GY021148
MEM0000526,Female,marknorman,Wen,Li,1989-02-19,GY401799
MEM0000527,Female,barnesadrienne,Li,Zhang,1971-10-23,GY185946
MEM0000528,Female,briansanchez,Li,Li,1998-03-13,GY401799
MEM0000529,Male,michaelbeltran,Jian,Wang,1984-09-30,GY459230
MEM0000530,Female,joe51,Yang,Jiang,1986-09-19,GY581306
MEM0000531,Male,udavis,Tao,Zhang,1992-11-13,GY594757
MEM0000532,Male,michaelgarcia,Wen,Zhou,1985-06-09,GY452640
MEM0000533,Female,jamie18,Gui Rong,Dong,1963-11-02,GY301043
MEM0000534,Female,matthew05,Jing,Chen,1980-11-28,GY218116
MEM0000535,Female,smithrachel,Yu Mei,Li,1981-03-17,GY554043
MEM0000536,Female,westdavid,Chen,Zhang,1998-06-19,GY013037
MEM0000537,Male,ronaldpowell,Jie,Yang,1988-03-14,GY748681
MEM0000538,Male,jason10,Li Hua,Ou Yang,2006-03-28,GY402761
MEM0000539,Female,nmoore,Gang,Deng,1984-03-18,GY494112
MEM0000540,Female,mark44,Kai,Li,1963-09-12,GY600026
MEM0000541,Female,kelseyperry,Xiu Lan,Wei,2003-06-25,GY010216
MEM0000542,Male,cbailey,Fang,Zhou,1993-11-01,GY219584
MEM0000543,Male,esantos,Chun Mei,Wang,1986-08-02,GY012902
MEM0000544,Female,susan97,Li,Wang,1965-03-18,GY118273
MEM0000545,Female,ijohnson,Ting Ting,Song,1972-03-07,GY708981
MEM0000546,Male,cwhite,Yu,Wang,1995-06-20,GY731294
MEM0000547,Male,kimberly67,Dan Dan,Liu,1997-08-07,GY351669
MEM0000548,Male,johndavis,Hui,Li,1981-07-14,GY332109
MEM0000549,Male,dreyes,Long,Yang,1968-09-14,GY609109
MEM0000550,Female,kathryn44,Gui Rong,Huang,1998-03-02,GY292189
MEM0000551,Female,benjaminreid,Hong Mei,Fang,1999-07-15,GY113801
MEM0000552,Female,fergusonjessica,Chun Mei,Yang,1981-05-28,GY401799
MEM0000553,Male,kellyronald,Li Li,Yuan,1986-05-11,GY641784
MEM0000554,Male,xmoreno,Lei,Ceng,1982-07-02,GY042346
MEM0000555,Female,emilymiller,Jin Feng,He,1964-09-09,GY897675
MEM0000556,Male,carrie26,Yu,Ge,1973-01-25,GY335761
MEM0000557,Male,isabellamorrison,Jin Feng,Zhong,1999-11-04,GY293056
MEM0000558,Female,nathan31,Hong Xia,Jin,1963-11-29,GY617228
MEM0000559,Male,jocelyn95,Lu,Song,1972-07-20,GY292672
MEM0000560,Female,vlloyd,Chao,Wang,1965-02-03,GY439927
MEM0000561,Female,hendrixlinda,Jie,Huang,1992-05-24,GY627554
MEM0000562,Female,yjackson,Ting Ting,Liu,1990-02-07,GY336399
MEM0000563,Male,staffordmelvin,Xue Mei,Yao,1968-02-26,GY263268
MEM0000564,Male,bryancunningham,Peng,Sun,1966-04-04,GY049953
MEM0000565,Male,hdavidson,Lei,Yao,1965-09-23,GY767515
MEM0000566,Female,bsmith,Yu,Han,2000-07-30,GY265929
MEM0000567,Female,ruizsamantha,Xiu Zhen,Sun,1967-03-21,GY260416
MEM0000568,Female,pdavis,Dong,Qiao,1990-11-28,GY450083
MEM0000569,Male,gregoryzimmerman,Li Li,Zhu,1987-03-10,GY156218
MEM0000570,Male,cookleslie,Qian,Ma,1983-12-21,GY922453
MEM0000571,Female,travisvelasquez,Xiu Mei,Xu,2001-04-26,GY110247
MEM0000572,Female,uwhite,Ping,Jiang,1982-02-21,GY369434
MEM0000573,Male,marcia57,Feng Lan,Wu,1988-02-16,GY803376
MEM0000574,Male,hannah74,Qin,Xie,1960-06-24,GY369434
MEM0000575,Male,hwilliams,Li Juan,Liao,1977-02-02,GY309093
MEM0000576,Male,radams,Jun,Gong,1974-09-13,GY232549
MEM0000577,Male,ricecarol,Ting Ting,Wu,1985-03-15,GY178554
MEM0000578,Male,qyoung,Shuai,Ren,1983-06-27,GY408962
MEM0000579,Female,billydoyle,Hua,Kong,1977-03-05,GY349088
MEM0000580,Male,rrice,Yu,Fan,1967-02-01,GY345111
MEM0000581,Female,jhenderson,Qin,Zhang,1986-01-20,GY048981
MEM0000582,Female,brianna07,Juan,Cai,1991-07-16,GY641784
MEM0000583,Male,rblanchard,Bing,Liu,1976-04-02,GY716209
MEM0000584,Female,linda02,Yang,Zhao,1971-01-03,GY593541
MEM0000585,Female,robin28,Shuai,Wang,1984-12-10,GY914039
MEM0000586,Female,mosescraig,Hai Yan,Zheng,1992-08-18,GY897971
MEM0000587,Female,jennifer04,Bin,Dang,1961-09-23,GY049953
MEM0000588,Male,mendezdawn,Yun,Yang,1964-12-03,GY730835
MEM0000589,Male,barkerjessica,Hui,Han,2003-01-09,GY311011
MEM0000590,Male,tiffany88,Xu,Ai,1998-03-24,GY211110
MEM0000591,Male,shaunferguson,Chao,Shao,1971-02-14,GY609396
MEM0000592,Female,dillonjames,Lu,Zhou,1990-12-22,GY335761
MEM0000593,Female,erikgarza,Yun,Tao,1962-09-25,GY798654
MEM0000594,Male,yguzman,Ping,Li,2004-12-16,GY057253
MEM0000595,Male,fordleah,Rong,Xie,1964-02-13,GY234853
MEM0000596,Female,hannahsanchez,Li,Li,1988-07-21,GY161407
MEM0000597,Female,beth42,Ping,Luo,1974-03-18,GY516352
MEM0000598,Female,amygreene,Bo,Chen,2006-03-11,GY130338
MEM0000599,Male,adam94,Jie,Huang,1977-06-17,GY494479
MEM0000600,Female,perezvirginia,Xiu Zhen,Wang,1988-10-12,GY609976
MEM0000601,Female,ritareyes,Ying,Ceng,1985-04-28,GY005024
MEM0000602,Male,christinescott,Xiang,Xu,1997-10-25,GY725291
MEM0000603,Male,johngreene,Rong,He,1982-01-29,GY514371
MEM0000604,Female,nicholsvictoria,Jun,Feng,1998-09-14,GY859458
MEM0000605,Female,jacobdrake,Xiu Lan,Yang,1978-03-16,GY948649
MEM0000606,Female,randy79,Ting Ting,Hu,1986-03-08,GY052296
MEM0000607,Male,lisa38,Gui Ying,Wan,1962-03-18,GY914223
MEM0000608,Male,theresasmith,Jian,Liu,1975-07-18,GY122792
MEM0000609,Female,stricklandamanda,Jian Ping,Jiang,1984-11-25,GY135043
MEM0000610,Male,ugarcia,Jian Guo,Liu,1965-08-14,GY725309
MEM0000611,Male,sarah09,Jian Jun,Meng,1969-04-20,GY021148
MEM0000612,Female,uwatkins,Shu Hua,Zhang,2000-04-02,GY581986
MEM0000613,Male,ericbarrera,Ting,Duan,1994-06-16,GY651953
MEM0000614,Male,johnali,Yan,Lu,1970-08-03,GY738383
MEM0000615,Female,michael87,Yu Ying,Liang,1988-02-01,GY142942
MEM0000616,Male,sherrybarr,Lu,Ma,1988-05-21,GY750181
MEM0000617,Male,nguyenandrew,Ting Ting,Li,1962-10-20,GY652430
MEM0000618,Female,charles94,Ying,Yuan,1974-06-20,GY757013
MEM0000619,Female,waterscassandra,Gui Zhi,Wei,1985-12-05,GY439927
MEM0000620,Female,evan07,Xiu Rong,Yuan,1973-02-13,GY347205
MEM0000621,Male,karenkim,Zhi Qiang,Wang,2004-02-04,GY119246
MEM0000622,Female,gortiz,Shu Ying,Li,2004-05-26,GY459230
MEM0000623,Female,kathleenjones,Yan,Liu,1971-07-26,GY968909
MEM0000624,Male,katrina41,Xiu Fang,He,1960-07-17,GY460938
MEM0000625,Male,charlescontreras,Bin,Zhou,2002-03-06,GY910360
MEM0000626,Female,joshua91,Gui Hua,Huang,1989-11-17,GY926196
MEM0000627,Female,gdaniels,Liang,Zhang,1974-05-14,GY337150
MEM0000628,Female,sawyerkristen,Xue,Xu,1975-11-25,GY977314
MEM0000629,Male,annette25,Xiu Mei,Zhang,1963-09-23,GY496637
MEM0000630,Female,vperry,Huan,Li,1974-03-13,GY173787
MEM0000631,Female,burnsjames,Jian Hua,Mo,2006-04-26,GY497117
MEM0000632,Male,mellis,Jun,Wang,2002-07-21,GY711569
MEM0000633,Male,penasarah,Wen,Zhang,1992-10-13,GY755299
MEM0000634,Female,yanderson,Ying,Chen,1975-07-16,GY687446
MEM0000635,Male,nelsonbruce,Juan,Fu,2004-08-22,GY935813
MEM0000636,Female,thomas23,Xu,Zhang,1975-10-28,GY309093
MEM0000637,Female,rgolden,Ning,Yang,1982-06-18,GY696367
MEM0000638,Male,timothy97,Hui,Yang,1985-05-22,GY101512
MEM0000639,Female,tdowns,Hong Xia,Ma,1964-06-18,GY437846
MEM0000640,Female,mooreadrian,Gang,Liu,1970-12-27,GY571730
MEM0000641,Male,michaelcaldwell,Ying,Tan,2004-04-14,GY710844
MEM0000642,Male,umercado,Dong,Yang,1970-08-09,GY711569
MEM0000643,Male,klong,Yu,Li,1968-03-12,GY494112
MEM0000644,Female,lindseywalters,Liu,Liu,1968-03-04,GY826649
MEM0000645,Male,phays,Li Hua,Zhao,1988-08-29,GY574556
MEM0000646,Female,xhendricks,Rui,Chen,1995-06-15,GY079008
MEM0000647,Male,flemingmathew,Shuai,Tong,1995-05-16,GY301203
MEM0000648,Female,dbrown,Qiang,Rong,1972-03-01,GY852665
MEM0000649,Male,julian24,Gang,Shu,1977-06-07,GY271083
MEM0000650,Male,jacksonblake,Yu Lan,Tan,1968-10-13,GY441489
MEM0000651,Male,rknight,Bing,Liu,1990-12-09,GY812947
MEM0000652,Female,jaybarnett,Ning,Zhang,2000-01-31,GY757013
MEM0000653,Male,christophermack,Xue Mei,Zhang,1969-01-06,GY738417
MEM0000654,Male,colemanjimmy,Ning,Li,1990-06-10,GY750186
MEM0000655,Female,sean72,Kun,Tan,2004-10-13,GY757013
MEM0000656,Male,robert19,Qiang,Xue,1986-08-31,GY119246
MEM0000657,Male,rodgersphilip,Yang,Lu,1981-12-05,GY217212
MEM0000658,Male,wilsontanner,Huan,Zhi,1982-06-18,GY745829
MEM0000659,Female,mariathompson,Shuai,Tian,2006-01-28,GY588203
MEM0000660,Female,gutierrezmatthew,Xiao Hong,Xu,2003-05-15,GY336969
MEM0000661,Male,dawn99,Hong,Xiang,1992-12-18,GY931396
MEM0000662,Female,estessabrina,Qiang,Hu,1963-08-14,GY499525
MEM0000663,Male,daymichael,Cheng,Gao,1978-11-03,GY757013
MEM0000664,Female,gracesmith,Wen,Cao,1974-11-21,GY258921
MEM0000665,Male,vbowman,Na,Fan,1965-07-25,GY906280
MEM0000666,Female,nthompson,Dan,Liu,2006-02-07,GY126766
MEM0000667,Female,emily03,Yu Hua,Zhang,1997-02-18,GY651953
MEM0000668,Male,jenna42,Gang,Zhang,1961-10-23,GY029113
MEM0000669,Female,obrienmichael,Xiu Zhen,He,2006-05-14,GY729889
MEM0000670,Male,haasronald,Li,Zhao,1999-05-29,GY969222
MEM0000671,Female,petersjacob,Xiu Yun,Sun,1969-06-24,GY434067
MEM0000672,Female,adixon,Cheng,Zhao,1967-02-12,GY667437
MEM0000673,Female,robertwagner,Peng,Wu,1966-01-13,GY431129
MEM0000674,Male,nelsonmegan,Jing,Yang,1971-10-29,GY581745
MEM0000675,Female,allison15,Xiu Ying,Liu,1997-05-12,GY332109
MEM0000676,Male,alvaradomichael,Hong,Tang,2000-10-28,GY963870
MEM0000677,Female,andrewbradley,Ping,Liu,1985-03-16,GY484509
MEM0000678,Male,angela51,Dong Mei,Li,1983-11-15,GY970177
MEM0000679,Male,donna78,Xue Mei,Liu,1961-02-28,GY458464
MEM0000680,Female,amanda65,Shu Hua,Tang,2000-03-24,GY513849
MEM0000681,Male,elopez,Ying,You,1990-08-09,GY408583
MEM0000682,Female,rodneykirk,Yan,Wu,1995-08-26,GY318828
MEM0000683,Female,ifleming,Xia,Luo,1987-10-13,GY730835
MEM0000684,Male,christine89,Feng Lan,Chen,1972-11-26,GY263575
MEM0000685,Male,curtisdavid,Gang,Han,1990-07-21,GY267467
MEM0000686,Female,jacoblewis,Yun,Yi,1964-11-21,GY585055
MEM0000687,Female,jamessusan,Ting Ting,Ni,1999-06-25,GY406156
MEM0000688,Female,allen00,Bin,Li,1972-07-13,GY439934
MEM0000689,Male,srodriguez,Fan,Li,1962-12-30,GY731294
MEM0000690,Male,jerome51,Xiu Yun,Guo,1961-10-10,GY281434
MEM0000691,Male,alexandernancy,Jing,Zhou,1995-09-24,GY487016
MEM0000692,Male,donna77,Li,Dai,1982-05-18,GY248583
MEM0000693,Male,margaretmorse,Lin,Xu,1961-01-19,GY412567
MEM0000694,Female,nsherman,Yang,Zhou,1966-01-03,GY860050
MEM0000695,Male,inelson,Yan,Zhu,1986-08-26,GY007720
MEM0000696,Male,zortiz,Yan,Zhang,1972-04-02,GY894722
MEM0000697,Female,knguyen,Jian,Wu,2000-01-07,GY818650
MEM0000698,Male,djacobs,Ning,Chi,1984-02-04,GY677957
MEM0000699,Female,byrdjames,Yu Lan,Di,2003-06-13,GY012902
MEM0000700,Female,debbie63,Rong,Tang,1974-12-15,GY281434
MEM0000701,Male,robertwilliams,Yu,Sun,1998-12-04,GY476708
MEM0000702,Female,gortega,Xiang,Chen,1983-05-04,GY699579
MEM0000703,Male,thomasle,Hui,Dong,1993-02-25,GY506258
MEM0000704,Male,mdavis,Long,Zhou,1999-07-02,GY211110
MEM0000705,Male,josecook,Chen,Shen,1980-07-28,GY494479
MEM0000706,Male,johnsondarlene,Lin,Hu,1971-02-12,GY537293
MEM0000707,Male,daltonhull,Lu,Huang,2002-02-03,GY906112
MEM0000708,Female,eric15,Chun Mei,Ding,1967-01-09,GY463586
MEM0000709,Male,bcollins,Li,Xing,1988-02-03,GY995705
MEM0000710,Female,nicoleturner,Hong,Liu,2004-03-31,GY185946
MEM0000711,Male,trevorhenderson,Ming,Luo,1977-05-19,GY117524
MEM0000712,Male,zaguilar,Ying,Kang,1986-09-14,GY327715
MEM0000713,Female,qsimmons,Bo,Gao,1967-07-06,GY624628
MEM0000714,Male,gfernandez,Ling,Cao,1991-12-26,GY142942
MEM0000715,Female,fhopkins,Li,Duan,1980-07-01,GY471743
MEM0000716,Male,dobrien,Hong,Wang,1999-04-10,GY402761
MEM0000717,Female,crosbyshannon,Na,Han,1961-12-04,GY617228
MEM0000718,Male,kimberly69,Hui,Lan,1967-04-10,GY725291
MEM0000719,Female,hartjacob,Gui Zhen,Zhang,1989-11-16,GY026599
MEM0000720,Male,ilang,Bing,Chen,1971-06-03,GY748768
MEM0000721,Male,jennifer89,Hui,Yi,1992-03-27,GY699579
MEM0000722,Female,tdouglas,Yang,Jin,1993-06-11,GY537293
MEM0000723,Female,johnsonzachary,Jun,Zhou,1992-05-30,GY725291
MEM0000724,Male,heather61,Li,Huang,1971-04-18,GY554043
MEM0000725,Male,carol00,Xue,Li,1988-11-01,GY726111
MEM0000726,Female,matthewgray,Xin,Zhang,1962-04-05,GY281197
MEM0000727,Female,tjones,Hai Yan,Wang,2005-01-09,GY337150
MEM0000728,Female,chadcompton,Hong Mei,Fan,1979-04-06,GY311011
MEM0000729,Female,audreymcintyre,Feng,Cai,1990-04-07,GY397167
MEM0000730,Female,tshah,Chun Mei,Sun,1973-11-24,GY507004
MEM0000731,Male,gmason,Yan,Song,1974-05-21,GY126731
MEM0000732,Male,derrick35,Kai,Zhang,1974-09-28,GY021495
MEM0000733,Male,weberrichard,Lin,Feng,1970-11-28,GY971559
MEM0000734,Male,christopher89,Xiu Rong,Mo,1965-05-18,GY901000
MEM0000735,Male,james19,Yang,Wang,1985-02-05,GY314731
MEM0000736,Male,cynthia94,Xiu Yun,Huang,1962-04-14,GY476708
MEM0000737,Female,zhull,Dong Mei,Kang,1996-09-19,GY745829
MEM0000738,Female,alexishebert,Lei,Liu,1998-05-12,GY163937
MEM0000739,Female,deborah60,Yang,Guo,1988-09-25,GY986273
MEM0000740,Female,hayespaul,Yu,Chen,1968-01-16,GY968909
MEM0000741,Male,urosales,Li Hua,Chen,1990-06-29,GY292346
MEM0000742,Male,elizabeth08,Bo,Jiang,1984-06-06,GY075553
MEM0000743,Female,zpugh,Yan,Yang,1970-01-20,GY780316
MEM0000744,Male,tiffany78,Ning,Tian,1989-01-11,GY004398
MEM0000745,Male,tyronelee,Xiu Fang,Lu,1969-01-10,GY812947
MEM0000746,Female,jonathanhernandez,Shu Lan,Chen,1966-10-23,GY029113
MEM0000747,Male,williamward,Yang,Yu,1999-04-23,GY647526
MEM0000748,Female,morganyolanda,Mei,Zhang,2005-10-21,GY135604
MEM0000749,Male,efrazier,Li Juan,Fang,1960-09-19,GY848881
MEM0000750,Female,christina41,Xiu Lan,Miao,1980-01-04,GY527930
MEM0000751,Female,christina95,Ning,Guo,1976-06-11,GY617968
MEM0000752,Female,ilewis,Wei,Peng,1963-10-12,GY708981
MEM0000753,Male,dbrennan,Feng Ying,Chen,2001-05-12,GY402761
MEM0000754,Male,davidgallegos,Jia,Li,1972-11-19,GY594757
